ai_enrichment_state,asset_name_source,attribution_note,authority_name,auto_publish,canonical_symbol_candidate,external_status_source,manual_verification_required,methodology_id,normalized_status,publication_state,retrieved_at,source_detail_extraction_state,source_detail_fields,source_row_id,source_url,symbol_alias_candidates,symbol_source
QUEUED,Klaytn,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,KLAY,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-109-klaytn,https://www.fasset.com/shariah-reports/,"[""KLAY""]",KLAY
QUEUED,Conflux,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,CFX,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-110-conflux,https://www.fasset.com/shariah-reports/,"[""CFX""]",CFX
QUEUED,MultiversX,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,EGLD,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-111-multiversx,https://www.fasset.com/shariah-reports/,"[""EGLD""]",EGLD
QUEUED,AIOZ Network,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,AIOZ,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-112-aioz-network,https://www.fasset.com/shariah-reports/,"[""AIOZ""]",AIOZ
QUEUED,Fetch.ai,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,FET,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-113-fetch-ai,https://www.fasset.com/shariah-reports/,"[""FET""]",FET
QUEUED,SingularityNET,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,AGIX,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-114-singularitynet,https://www.fasset.com/shariah-reports/,"[""AGIX""]",AGIX
QUEUED,Ocean Protocol,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,OCEAN,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-115-ocean-protocol,https://www.fasset.com/shariah-reports/,"[""OCEAN""]",OCEAN
QUEUED,World Mobile Token,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,WMT,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-116-world-mobile-token,https://www.fasset.com/shariah-reports/,"[""WMT""]",WMT
QUEUED,Bittorrent,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,BTT,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-117-bittorrent,https://www.fasset.com/shariah-reports/,"[""BTT""]",BTT
QUEUED,JasmyCoin,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,JASMY,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-118-jasmycoin,https://www.fasset.com/shariah-reports/,"[""JASMY""]",JASMY
QUEUED,EigenLayer,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,EIGEN,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-119-eigenlayer,https://www.fasset.com/shariah-reports/,"[""EIGEN""]",EIGEN
QUEUED,ether.fi,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,ETHFI,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-120-ether-fi,https://www.fasset.com/shariah-reports/,"[""ETHFI""]",ETHFI
QUEUED,Renzo,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,REZ,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-121-renzo,https://www.fasset.com/shariah-reports/,"[""REZ""]",REZ
QUEUED,Pyth Network,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,PYTH,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-122-pyth-network,https://www.fasset.com/shariah-reports/,"[""PYTH""]",PYTH
QUEUED,Jito,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,JTO,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-123-jito,https://www.fasset.com/shariah-reports/,"[""JTO""]",JTO
QUEUED,Marinade,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,MNDE,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-124-marinade,https://www.fasset.com/shariah-reports/,"[""MNDE""]",MNDE
QUEUED,Solv Protocol,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,SOLV,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-125-solv-protocol,https://www.fasset.com/shariah-reports/,"[""SOLV""]",SOLV
QUEUED,Aerodrome,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,AERO,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-126-aerodrome,https://www.fasset.com/shariah-reports/,"[""AERO""]",AERO
QUEUED,Base,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,BASE_NETWORK,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-127-base,https://www.fasset.com/shariah-reports/,"[""ETH"", ""BASE_NETWORK""]",N/A (Uses ETH)
QUEUED,Blast,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,BLAST,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-128-blast,https://www.fasset.com/shariah-reports/,"[""BLAST""]",BLAST
QUEUED,zkSync,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,ZK,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-129-zksync,https://www.fasset.com/shariah-reports/,"[""ZK""]",ZK
QUEUED,Starknet,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,STRK,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-130-starknet,https://www.fasset.com/shariah-reports/,"[""STRK""]",STRK
QUEUED,Gnosis,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,GNO,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-131-gnosis,https://www.fasset.com/shariah-reports/,"[""GNO""]",GNO
QUEUED,Rocket Pool,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,RPL,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-132-rocket-pool,https://www.fasset.com/shariah-reports/,"[""RPL""]",RPL
QUEUED,Ssv Network,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,SSV,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-133-ssv-network,https://www.fasset.com/shariah-reports/,"[""SSV""]",SSV
QUEUED,Ankr,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,ANKR,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-134-ankr,https://www.fasset.com/shariah-reports/,"[""ANKR""]",ANKR
QUEUED,LPT,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,LPT,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-135-lpt,https://www.fasset.com/shariah-reports/,"[""LPT""]",LPT
QUEUED,Basic Attention Token,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,BAT,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-136-basic-attention-token,https://www.fasset.com/shariah-reports/,"[""BAT""]",BAT
QUEUED,0x,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,ZRX,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-137-0x,https://www.fasset.com/shariah-reports/,"[""ZRX""]",ZRX
QUEUED,Loopring,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,LRC,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-138-loopring,https://www.fasset.com/shariah-reports/,"[""LRC""]",LRC
QUEUED,Status,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,SNT,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-139-status,https://www.fasset.com/shariah-reports/,"[""SNT""]",SNT
QUEUED,Celo,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,CELO,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-140-celo,https://www.fasset.com/shariah-reports/,"[""CELO""]",CELO
QUEUED,Harmony,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,ONE,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-141-harmony,https://www.fasset.com/shariah-reports/,"[""ONE""]",ONE
QUEUED,Nervos Network,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,CKB,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-142-nervos-network,https://www.fasset.com/shariah-reports/,"[""CKB""]",CKB
QUEUED,Kadena,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,KDA,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-143-kadena,https://www.fasset.com/shariah-reports/,"[""KDA""]",KDA
QUEUED,Secret,"Status observed on Fasset's public Shariah Reports page. Detailed source fields must be fetched, verified and attributed separately.",Fasset,False,SCRT,Shariah Compliant,True,FASSET_SHARIAH_REPORTS,ELIGIBLE_EXTERNAL_REFERENCE,PENDING_ADMIN_REVIEW,2026-07-24,FETCH_AND_VERIFY_FROM_SOURCE_BEFORE_PUBLICATION,"{""platform_purpose"": null, ""token_utility"": null, ""data_structure"": null, ""smart_contract_capability"": null, ""transaction_validation"": null, ""consensus_mechanism"": null, ""governance_model"": null, ""tokenomics"": null, ""verdict_protocol_use"": null, ""verdict_token_use"": null, ""verdict_riba"": null, ""verdict_other_impermissibilities"": null}",FASSET-144-secret,https://www.fasset.com/shariah-reports/,"[""SCRT""]",SCRT
